"rules","support","confidence","coverage","lift","count"
"{Sex=F,Length=[0.441,0.53),Height=[0.0963,0.131),VisceraWeight=[0.16,0.234),ShellWeight=[0.107,0.2)} => {Rings=15}",0.000718218817333014,0.375,0.0019152501795547,15.2075242718447,3
"{Sex=I,Length=[0.075,0.327),Height=[0,0.0963),ShuckedWeight=[0.001,0.146),ShellWeight=[0.0015,0.107)} => {Rings=4}",0.0119703136222169,0.206611570247934,0.0579363179315298,15.1406408583442,50
"{Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234),ShellWeight=[0.2,0.289)} => {Rings=22}",0.000239406272444338,0.0217391304347826,0.0110126885324396,15.1340579710145,1
"{Sex=F,Length=[0.53,0.602),Height=[0.155,0.174),VisceraWeight=[0.16,0.234)} => {Rings=22}",0.000239406272444338,0.0217391304347826,0.0110126885324396,15.1340579710145,1
"{Sex=M,Height=[0.131,0.155),WholeWeight=[0.683,1),VisceraWeight=[0.0855,0.16)} => {Rings=22}",0.000239406272444338,0.0217391304347826,0.0110126885324396,15.1340579710145,1
"{Diameter=[0.365,0.429),Height=[0.131,0.155),WholeWeight=[0.683,1),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=22}",0.000239406272444338,0.0217391304347826,0.0110126885324396,15.1340579710145,1
"{Sex=F,Length=[0.441,0.53),Diameter=[0.365,0.429),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=22}",0.000239406272444338,0.0217391304347826,0.0110126885324396,15.1340579710145,1
"{Length=[0.53,0.602),Diameter=[0.429,0.494),Height=[0.155,0.174),WholeWeight=[0.683,1),ShuckedWeight=[0.28,0.419),ShellWeight=[0.2,0.289)} => {Rings=22}",0.000239406272444338,0.0217391304347826,0.0110126885324396,15.1340579710145,1
"{Sex=I,Length=[0.075,0.327),Height=[0,0.0963),ShuckedWeight=[0.001,0.146)} => {Rings=4}",0.0119703136222169,0.205761316872428,0.0581757242039741,15.0783336943181,50
"{Sex=F,Height=[0.174,0.2),ShellWeight=[0.388,0.534)} => {Rings=27}",0.000239406272444338,0.00719424460431655,0.033277471869763,15.0251798561151,1
"{Sex=I,Length=[0.075,0.327),Height=[0,0.0963),ShellWeight=[0.0015,0.107)} => {Rings=4}",0.0119703136222169,0.204918032786885,0.0584151304764185,15.0165372447512,50
"{Sex=F,Diameter=[0.365,0.429),WholeWeight=[0.683,1),VisceraWeight=[0.16,0.234),ShellWeight=[0.2,0.289)} => {Rings=23}",0.000478812544888676,0.032258064516129,0.014843188891549,14.9713261648746,2
"{Sex=F,Diameter=[0.365,0.429),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.16,0.234)} => {Rings=23}",0.000239406272444338,0.032258064516129,0.00742159444577448,14.9713261648746,1
"{Sex=F,Diameter=[0.365,0.429),Height=[0.131,0.155),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234)} => {Rings=23}",0.000239406272444338,0.032258064516129,0.00742159444577448,14.9713261648746,1
"{Sex=F,Length=[0.53,0.602),Diameter=[0.365,0.429),Height=[0.131,0.155),WholeWeight=[0.683,1)} => {Rings=23}",0.000239406272444338,0.032258064516129,0.00742159444577448,14.9713261648746,1
"{Sex=M,Length=[0.602,0.67),Diameter=[0.429,0.494),Height=[0.131,0.155),WholeWeight=[1,1.34),ShellWeight=[0.289,0.388)} => {Rings=23}",0.000239406272444338,0.032258064516129,0.00742159444577448,14.9713261648746,1
"{Height=[0.2,1.13],WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574)} => {Rings=16}",0.00143643763466603,0.24,0.00598515681110845,14.9623880597015,6
"{Sex=I,Length=[0.075,0.327),Height=[0,0.0963)} => {Rings=4}",0.0119703136222169,0.204081632653061,0.0586545367488628,14.9552452559971,50
"{Sex=I,Length=[0.075,0.327),ShuckedWeight=[0.001,0.146),ShellWeight=[0.0015,0.107)} => {Rings=4}",0.0119703136222169,0.204081632653061,0.0586545367488628,14.9552452559971,50
"{ShuckedWeight=[0.574,0.808),ShellWeight=[0.534,1]} => {Rings=20}",0.000957625089777352,0.0930232558139535,0.0102944697151065,14.9445438282648,4
"{VisceraWeight=[0.315,0.413),ShellWeight=[0.534,1]} => {Rings=21}",0.000478812544888676,0.05,0.00957625089777352,14.9178571428571,2
"{Sex=M,ShuckedWeight=[0.419,0.574),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=21}",0.000478812544888676,0.05,0.00957625089777352,14.9178571428571,2
"{Sex=I,Length=[0.441,0.53),VisceraWeight=[0.16,0.234)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Sex=F,Length=[0.67,0.815],Height=[0.2,1.13],VisceraWeight=[0.315,0.413)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Length=[0.602,0.67),Diameter=[0.429,0.494),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Sex=F,Diameter=[0.429,0.494),Height=[0.0963,0.131),WholeWeight=[0.683,1)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Height=[0.0963,0.131),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Diameter=[0.494,0.65],Height=[0.2,1.13],WholeWeight=[1.34,1.78),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Sex=F,Length=[0.602,0.67),Diameter=[0.429,0.494),Height=[0.174,0.2),VisceraWeight=[0.234,0.315)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Sex=M,Length=[0.53,0.602),WholeWeight=[1,1.34),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Sex=I,Length=[0.441,0.53),Height=[0.131,0.155),WholeWeight=[0.683,1),ShuckedWeight=[0.28,0.419)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Sex=F,Length=[0.441,0.53),Diameter=[0.365,0.429),Height=[0.0963,0.131),WholeWeight=[0.683,1)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Sex=I,Length=[0.441,0.53),Diameter=[0.365,0.429),Height=[0.131,0.155),WholeWeight=[0.683,1)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Length=[0.441,0.53),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Sex=F,Length=[0.602,0.67),Diameter=[0.494,0.65],Height=[0.174,0.2),WholeWeight=[1.34,1.78),ShuckedWeight=[0.574,0.808),VisceraWeight=[0.234,0.315)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Sex=M,Length=[0.602,0.67),Diameter=[0.494,0.65],Height=[0.155,0.174),WholeWeight=[1,1.34),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.234,0.315)} => {Rings=21}",0.000239406272444338,0.05,0.00478812544888676,14.9178571428571,1
"{Sex=M,Diameter=[0.429,0.494),WholeWeight=[1.34,1.78)} => {Rings=18}",0.000718218817333014,0.15,0.00478812544888676,14.9178571428571,3
"{Diameter=[0.494,0.65],Height=[0.2,1.13],WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574)} => {Rings=18}",0.000718218817333014,0.15,0.00478812544888676,14.9178571428571,3
"{Length=[0.602,0.67),Diameter=[0.494,0.65],Height=[0.2,1.13],ShuckedWeight=[0.419,0.574)} => {Rings=18}",0.000718218817333014,0.15,0.00478812544888676,14.9178571428571,3
"{Sex=M,Length=[0.602,0.67),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.315,0.413)} => {Rings=18}",0.000718218817333014,0.15,0.00478812544888676,14.9178571428571,3
"{Sex=I,Length=[0.075,0.327),ShuckedWeight=[0.001,0.146)} => {Rings=4}",0.0119703136222169,0.203252032520325,0.0588939430213072,14.8944515760947,50
"{Sex=M,Height=[0.174,0.2),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=16}",0.00119703136222169,0.238095238095238,0.0050275317213311,14.8436389481166,5
"{Sex=I,Length=[0.075,0.327),ShellWeight=[0.0015,0.107)} => {Rings=4}",0.0119703136222169,0.202429149797571,0.0591333492937515,14.8341501527097,50
"{Diameter=[0.494,0.65],WholeWeight=[1.78,2.83],ShuckedWeight=[0.574,0.808)} => {Rings=22}",0.000239406272444338,0.0212765957446809,0.0112520948048839,14.8120567375887,1
"{Diameter=[0.494,0.65],WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574),ShellWeight=[0.388,0.534)} => {Rings=22}",0.000239406272444338,0.0212765957446809,0.0112520948048839,14.8120567375887,1
"{Length=[0.53,0.602),Diameter=[0.365,0.429),VisceraWeight=[0.0855,0.16),ShellWeight=[0.2,0.289)} => {Rings=22}",0.000239406272444338,0.0212765957446809,0.0112520948048839,14.8120567375887,1
"{Length=[0.67,0.815],Height=[0.174,0.2)} => {Rings=24}",0.000239406272444338,0.00709219858156028,0.0337562844146517,14.8120567375887,1
"{Sex=I,Length=[0.075,0.327),WholeWeight=[0.002,0.359)} => {Rings=4}",0.0119703136222169,0.201612903225806,0.0593727555661958,14.7743350311262,50
"{Sex=I,Length=[0.075,0.327),VisceraWeight=[0.0005,0.0855)} => {Rings=4}",0.0119703136222169,0.201612903225806,0.0593727555661958,14.7743350311262,50
"{Diameter=[0.429,0.494),Height=[0.2,1.13],ShuckedWeight=[0.28,0.419)} => {Rings=15}",0.000957625089777352,0.363636363636364,0.00263346899688772,14.7466902030009,4
"{Diameter=[0.429,0.494),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.16,0.234)} => {Rings=14}",0.000957625089777352,0.444444444444444,0.00215465645199904,14.7336860670194,4
"{Sex=I,Length=[0.075,0.327)} => {Rings=4}",0.0119703136222169,0.200803212851406,0.0596121618386402,14.7150003522863,50
"{Length=[0.67,0.815],WholeWeight=[1.78,2.83]} => {Rings=24}",0.000239406272444338,0.00704225352112676,0.033995690687096,14.7077464788732,1
"{Sex=F,WholeWeight=[1.34,1.78),ShellWeight=[0.534,1]} => {Rings=16}",0.000957625089777352,0.235294117647059,0.00406990663155375,14.6690079016681,4
"{Diameter=[0.494,0.65],Height=[0.2,1.13],ShuckedWeight=[0.419,0.574),ShellWeight=[0.388,0.534)} => {Rings=16}",0.000957625089777352,0.235294117647059,0.00406990663155375,14.6690079016681,4
"{Length=[0.53,0.602),WholeWeight=[0.683,1),VisceraWeight=[0.0855,0.16),ShellWeight=[0.289,0.388)} => {Rings=16}",0.000957625089777352,0.235294117647059,0.00406990663155375,14.6690079016681,4
"{Sex=M,Height=[0.174,0.2),WholeWeight=[1,1.34),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=16}",0.000957625089777352,0.235294117647059,0.00406990663155375,14.6690079016681,4
"{WholeWeight=[1,1.34),ShellWeight=[0.388,0.534)} => {Rings=23}",0.000718218817333014,0.0315789473684211,0.0227435958822121,14.6561403508772,3
"{Length=[0.602,0.67),WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574),ShellWeight=[0.388,0.534)} => {Rings=20}",0.000957625089777352,0.0909090909090909,0.0105338759875509,14.6048951048951,4
"{Sex=M,Length=[0.602,0.67),ShuckedWeight=[0.419,0.574),ShellWeight=[0.388,0.534)} => {Rings=20}",0.000957625089777352,0.0909090909090909,0.0105338759875509,14.6048951048951,4
"{WholeWeight=[1.78,2.83],ShuckedWeight=[0.574,0.808),VisceraWeight=[0.413,0.76]} => {Rings=20}",0.000478812544888676,0.0909090909090909,0.00526693799377544,14.6048951048951,2
"{Sex=M,WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.234,0.315)} => {Rings=20}",0.000478812544888676,0.0909090909090909,0.00526693799377544,14.6048951048951,2
"{Length=[0.53,0.602),Diameter=[0.429,0.494),Height=[0.174,0.2),WholeWeight=[1,1.34),VisceraWeight=[0.16,0.234)} => {Rings=20}",0.000478812544888676,0.0909090909090909,0.00526693799377544,14.6048951048951,2
"{Diameter=[0.429,0.494),Height=[0.2,1.13],ShellWeight=[0.388,0.534)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Height=[0.155,0.174),WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Diameter=[0.429,0.494),WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Length=[0.53,0.602),Height=[0.155,0.174),VisceraWeight=[0.0855,0.16)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Length=[0.441,0.53),Height=[0.174,0.2),VisceraWeight=[0.0855,0.16)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Length=[0.67,0.815],WholeWeight=[1.34,1.78),VisceraWeight=[0.315,0.413),ShellWeight=[0.534,1]} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Length=[0.67,0.815],Height=[0.174,0.2),ShuckedWeight=[0.574,0.808),VisceraWeight=[0.413,0.76]} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=F,Height=[0.174,0.2),WholeWeight=[1.78,2.83],ShuckedWeight=[0.574,0.808)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Height=[0.2,1.13],ShuckedWeight=[0.419,0.574),ShellWeight=[0.388,0.534)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Height=[0.2,1.13],ShuckedWeight=[0.419,0.574),VisceraWeight=[0.234,0.315)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Length=[0.602,0.67),Height=[0.155,0.174),VisceraWeight=[0.315,0.413),ShellWeight=[0.388,0.534)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Length=[0.602,0.67),Height=[0.155,0.174),VisceraWeight=[0.315,0.413)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=I,Height=[0.155,0.174),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Length=[0.53,0.602),Diameter=[0.365,0.429),Height=[0.155,0.174)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=F,Height=[0.155,0.174),WholeWeight=[0.683,1),VisceraWeight=[0.0855,0.16)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Height=[0.155,0.174),WholeWeight=[0.683,1),VisceraWeight=[0.0855,0.16)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=I,Diameter=[0.429,0.494),WholeWeight=[1,1.34),VisceraWeight=[0.16,0.234)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Diameter=[0.365,0.429),Height=[0.131,0.155),WholeWeight=[0.683,1),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Height=[0.0963,0.131),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.16,0.234)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=F,Length=[0.67,0.815],WholeWeight=[1.78,2.83],ShuckedWeight=[0.574,0.808),VisceraWeight=[0.315,0.413)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Diameter=[0.494,0.65],Height=[0.2,1.13],WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.234,0.315)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=I,Diameter=[0.429,0.494),Height=[0.155,0.174),WholeWeight=[1,1.34),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Height=[0.155,0.174),WholeWeight=[0.683,1),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=I,Length=[0.53,0.602),Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.16,0.234)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=F,Diameter=[0.365,0.429),Height=[0.155,0.174),ShuckedWeight=[0.146,0.28),ShellWeight=[0.2,0.289)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=F,Length=[0.441,0.53),Height=[0.155,0.174),ShuckedWeight=[0.146,0.28),ShellWeight=[0.2,0.289)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Length=[0.441,0.53),Height=[0.0963,0.131),ShuckedWeight=[0.146,0.28),ShellWeight=[0.2,0.289)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=F,Length=[0.602,0.67),Diameter=[0.494,0.65],Height=[0.155,0.174),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Diameter=[0.429,0.494),Height=[0.155,0.174),WholeWeight=[0.683,1),ShuckedWeight=[0.28,0.419),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Length=[0.602,0.67),Diameter=[0.494,0.65],Height=[0.174,0.2),WholeWeight=[1,1.34),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.16,0.234)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Diameter=[0.494,0.65],Height=[0.131,0.155),WholeWeight=[1,1.34),VisceraWeight=[0.234,0.315),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=F,Length=[0.441,0.53),Diameter=[0.365,0.429),Height=[0.131,0.155),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Sex=M,Length=[0.53,0.602),Height=[0.131,0.155),WholeWeight=[1,1.34),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.16,0.234),ShellWeight=[0.289,0.388)} => {Rings=20}",0.000239406272444338,0.0909090909090909,0.00263346899688772,14.6048951048951,1
"{Length=[0.602,0.67),WholeWeight=[1,1.34),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=21}",0.000478812544888676,0.0487804878048781,0.00981565717021786,14.5540069686411,2
"{Height=[0,0.0963),ShuckedWeight=[0.419,0.574)} => {Rings=5}",0.000478812544888676,0.4,0.00119703136222169,14.5286956521739,2
"{Height=[0.2,1.13],WholeWeight=[1.78,2.83],ShuckedWeight=[0.574,0.808)} => {Rings=19}",0.000718218817333014,0.111111111111111,0.00646396935599713,14.5034722222222,3
"{Height=[0.174,0.2),WholeWeight=[1,1.34),ShuckedWeight=[0.28,0.419)} => {Rings=19}",0.000718218817333014,0.111111111111111,0.00646396935599713,14.5034722222222,3
"{Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.0855,0.16)} => {Rings=19}",0.000478812544888676,0.111111111111111,0.00430931290399808,14.5034722222222,2
"{Length=[0.53,0.602),VisceraWeight=[0.0855,0.16),ShellWeight=[0.289,0.388)} => {Rings=19}",0.000478812544888676,0.111111111111111,0.00430931290399808,14.5034722222222,2
"{Diameter=[0.429,0.494),Height=[0.174,0.2),WholeWeight=[1,1.34),ShellWeight=[0.388,0.534)} => {Rings=19}",0.000478812544888676,0.111111111111111,0.00430931290399808,14.5034722222222,2
"{Sex=F,Length=[0.53,0.602),Diameter=[0.429,0.494),Height=[0.174,0.2),VisceraWeight=[0.234,0.315)} => {Rings=19}",0.000478812544888676,0.111111111111111,0.00430931290399808,14.5034722222222,2
"{Length=[0.53,0.602),Diameter=[0.494,0.65],Height=[0.155,0.174)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Length=[0.441,0.53),ShuckedWeight=[0.001,0.146),ShellWeight=[0.107,0.2)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=I,Length=[0.441,0.53),ShuckedWeight=[0.001,0.146)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,Diameter=[0.494,0.65],VisceraWeight=[0.234,0.315),ShellWeight=[0.534,1]} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Height=[0.2,1.13],WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.315,0.413)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Diameter=[0.494,0.65],Height=[0.2,1.13],ShuckedWeight=[0.419,0.574),VisceraWeight=[0.315,0.413)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Length=[0.67,0.815],WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.315,0.413)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,Length=[0.67,0.815],Height=[0.155,0.174),WholeWeight=[1.34,1.78)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,Length=[0.67,0.815],Height=[0.155,0.174),ShuckedWeight=[0.574,0.808)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=F,Length=[0.53,0.602),Height=[0.174,0.2),ShellWeight=[0.388,0.534)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Length=[0.53,0.602),WholeWeight=[1,1.34),VisceraWeight=[0.234,0.315),ShellWeight=[0.388,0.534)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,Length=[0.53,0.602),ShuckedWeight=[0.28,0.419),ShellWeight=[0.388,0.534)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,Height=[0.155,0.174),WholeWeight=[0.683,1),VisceraWeight=[0.234,0.315)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,Diameter=[0.365,0.429),Height=[0.155,0.174),VisceraWeight=[0.0855,0.16)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,Length=[0.441,0.53),Height=[0.155,0.174),VisceraWeight=[0.0855,0.16)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Height=[0.174,0.2),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.234,0.315),ShellWeight=[0.289,0.388)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=I,WholeWeight=[0.359,0.683),ShuckedWeight=[0.001,0.146),VisceraWeight=[0.0005,0.0855)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,WholeWeight=[0.683,1),VisceraWeight=[0.234,0.315),ShellWeight=[0.289,0.388)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=F,WholeWeight=[1.78,2.83],ShuckedWeight=[0.808,1.49],VisceraWeight=[0.315,0.413),ShellWeight=[0.388,0.534)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=F,Height=[0.174,0.2),WholeWeight=[1.78,2.83],ShuckedWeight=[0.808,1.49],ShellWeight=[0.388,0.534)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=F,Height=[0.2,1.13],WholeWeight=[1.34,1.78),ShuckedWeight=[0.419,0.574),ShellWeight=[0.388,0.534)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,Height=[0.174,0.2),WholeWeight=[1,1.34),VisceraWeight=[0.315,0.413),ShellWeight=[0.289,0.388)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,Height=[0.174,0.2),WholeWeight=[1,1.34),ShuckedWeight=[0.419,0.574),VisceraWeight=[0.315,0.413)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=M,Diameter=[0.429,0.494),Height=[0.174,0.2),VisceraWeight=[0.315,0.413),ShellWeight=[0.289,0.388)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Length=[0.53,0.602),Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),VisceraWeight=[0.234,0.315),ShellWeight=[0.289,0.388)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Length=[0.441,0.53),Diameter=[0.365,0.429),Height=[0.155,0.174),ShuckedWeight=[0.28,0.419),ShellWeight=[0.2,0.289)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Diameter=[0.365,0.429),Height=[0.155,0.174),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.16,0.234),ShellWeight=[0.2,0.289)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Height=[0.155,0.174),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28),VisceraWeight=[0.16,0.234),ShellWeight=[0.2,0.289)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
"{Sex=F,Length=[0.441,0.53),Height=[0.155,0.174),WholeWeight=[0.683,1),ShuckedWeight=[0.146,0.28)} => {Rings=19}",0.000239406272444338,0.111111111111111,0.00215465645199904,14.5034722222222,1
