"","Antecedent","Consequence","Support","Confidence","Fitness","LHS_len"
"929","Shucked.weight (0.0754199886401029,0.189896101309656)","Height (0.115054514738018,0.584009966882726)",0.0318410342,0.182441701,0.2142827352,2
"930","Length (0.075,0.592905544947648), Height (0.0811778627494034,0.475832708842811)","Shucked.weight (0.40539918562248,1.10895349476484)",0.0792434762,0.1341166937,0.2133601699,4
"931","Shucked.weight (0.13041866815635,0.925164633057301), Rings (2.67366010821127,18.1438705341157)","Sex (I), Diameter (0.240774595404257,0.373884835365192)",0.0907349773,0.1136091127,0.20434409,4
"932","Length (0.075,0.648169804783379), Shell.weight (0.0778420936194145,0.587111111225709)","Sex (F), Shucked.weight (0.147896164964509,0.33248789655475)",0.0816375389,0.1115107914,0.1931483303,4
"934","Shucked.weight (0.001,1.488)","Shell.weight (0.42549422167455,0.881629507869194), Diameter (0.12673182439277,0.65)",0.09312904,0.09312904,0.18625808,2
"935","Shucked.weight (0.125276893673765,0.701711220830654)","Rings (14.8902981145526,20.8815359302236), Diameter (0.0948860247231398,0.628615932881421)",0.0730189131,0.0942812983,0.1673002114,2
"936","Shucked.weight (0.294749720358811,1.18006469142161), Length (0.075,0.42327862898842)","Sex (M)",0.0002394063,0.1666666667,0.166906073,4
"937","Length (0.219460655751409,0.776963035856867), Shucked.weight (0.608725983189325,1.20341394770582)","Height (0.0260923926129792,0.514284587611733), Shell.weight (0.523043990972103,0.726018296785424)",0.0179554704,0.1396648045,0.1576202749,4
"938","Height (0.185455989900987,0.687623896363138)","Height (0.185455989900987,0.687623896363138), Rings (11.8067140386897,12.0893748416449)",0.0119703136,0.1243781095,0.1363484231,2
"940","Whole.weight (0.235926874049536,1.32577275092069)","Sex (I), Shucked.weight (0.313998007957299,0.690925717140164)",0.0512329423,0.0711199734,0.1223529157,2
"941","Viscera.weight (0.312250340642275,0.412447315584389), Rings (1,20.4983902846242)","Sex (F), Length (0.399497933493455,0.639897505582003)",0.0086186258,0.0947368421,0.1033554679,4
"942","Diameter (0.2736994068126,0.47116210898811)","Length (0.075,0.563683451792728), Shucked.weight (0.379897291217073,0.881978121659576)",0.0366291597,0.0616438356,0.0982729953,2
"943","Shell.weight (0.430117397556383,0.768933270639605)","Shucked.weight (0.622973704738992,0.866520747412936), Height (0,0.176418008280095)",0.0067033756,0.0756756757,0.0823790513,2
"944","Rings (7.83353734834487,13.4871199249497), Shucked.weight (0.539732241301477,0.776499684659665)","Height (0,0.323687430420468), Length (0.453353467275557,0.588344052604484)",0.0088580321,0.0644599303,0.0733179624,4
"945","Shucked.weight (0.508815542532847,1.488)","Viscera.weight (0.10939426796681,0.232507355371218), Whole.weight (1.137642372587,2.30060068250464)",0.0134067513,0.0553907023,0.0687974536,2
"946","Diameter (0.152190841096708,0.52138640303816)","Length (0.075,0.719624408885923), Shucked.weight (0.646473709581074,1.06454352628779), Height (0,0.447058063221629)",0.0313622217,0.0354054054,0.0667676271,2
"947","Shucked.weight (0.666014337757645,1.04637766123596)","Length (0.737717614004124,0.815), Shell.weight (0.443224365554258,1.005)",0.0045487192,0.056547619,0.0610963382,2
"948","Shucked.weight (0.389680564027883,0.892105044996887)","Diameter (0.239948802643909,0.423793282442676), Height (0.11474476579285,1.13)",0.0160402203,0.0405323654,0.0565725857,2
"949","Rings (8.80072353616135,20.046742503299), Shucked.weight (0.001,0.860745078535196), Height (0,1.0416321245386)","Sex (M), Length (0.10331000393454,0.446660704054643)",0.0213071582,0.0338017471,0.0551089053,6
"950","Shucked.weight (0.661750586562623,1.38981758867643)","Height (0.220502481142645,1.11951249595829)",0.0043093129,0.0472440945,0.0515534074,2
"951","Shucked.weight (0.465861179071534,0.62890924556637)","Shell.weight (0.531586954458556,0.768933270639605), Height (0.0260923926129792,0.485012914164092)",0.0057457505,0.0305343511,0.0362801016,2
"952","Diameter (0.234486434937729,0.387435880726125), Length (0.075,0.622659106001699), Height (0.085480286452337,0.45233323782238)","Sex (M), Shucked.weight (0.294270337833043,1.22701362140199)",0.0074215944,0.0271216098,0.0345432042,6
"953","Shucked.weight (0.932717791112564,1.488)","Length (0.142766878955064,0.60375636095691), Height (0,1.13)",0.0004788125,0.0327868852,0.0332656977,2
"955","Shucked.weight (0.001,0.965741162287307)","Shell.weight (0.546174426127831,0.658458730653411), Diameter (0.0826809178667774,0.623955983192836)",0.0122097199,0.012351659,0.0245613789,2
"956","Shucked.weight (0.662223374269928,1.26396061672268)","Height (0,0.150323552713505)",0.0019152502,0.0211081794,0.0230234296,2
"957","Viscera.weight (0.0033998031234739,0.552225514138445)","Whole.weight (0.493480393408756,0.56893470831288), Diameter (0.194298222074059,0.358069251016109), Length (0.17114915545262,0.815)",0.0114915011,0.0115301465,0.0230216476,2
"958","Whole.weight (0.002,2.24979797932188), Shucked.weight (0.596429443094815,1.488), Height (0,0.632463157315817)","Viscera.weight (0.500034941141719,0.532348917810334)",0.0021546565,0.015625,0.0177796565,6
"959","Length (0.387788073100876,0.741566912595778)","Height (0.220502481142645,0.990126606983769)",0.0081398133,0.009631728,0.0177715413,2
"960","Whole.weight (0.58985046871344,2.26751752611518)","Diameter (0.140381464327999,0.482519842995128), Shucked.weight (0.264841780297014,0.42455264605888), Viscera.weight (0.199268433770522,0.642521551950318), Rings (16.687006697547,27.6295226113267)",0.0067033756,0.01052236,0.0172257356,2
"961","Diameter (0.132938507447567,0.65)","Rings (14.0163225242612,27.2753647955726), Sex (I)",0.0081398133,0.0082085949,0.0163484082,2
"962","Rings (7.07377044248959,22.1320995819274), Length (0.286450824448931,0.815), Diameter (0.356592418514084,0.393911681381666)","Whole.weight (0.771246947162344,0.938649886428545)",0.0011970314,0.0135869565,0.0147839879,6
"963","Whole.weight (0.711785648485542,2.8255), Shucked.weight (0.001,1.488)","Diameter (0.127177008184608,0.383988760637952)",0.005266938,0.0094339623,0.0147009003,4
"964","Shucked.weight (0.307749818595077,0.968160618119755)","Height (0,0.112061443188005)",0.0043093129,0.0081117621,0.012421075,2
"965","Length (0.075,0.744599438583843), Shell.weight (0.0015,0.368233171041734)","Shucked.weight (0.669808567727244,0.725585763101234), Sex (M), Height (0,0.819399481487359)",0.0047881254,0.0057753393,0.0105634647,4
"966","Shucked.weight (0.193621947815185,0.981889086564102), Sex (F), Whole.weight (0.13984694717708,1.4566052899923)","Height (0.187919545918098,0.793054514738018), Diameter (0.0805725354462452,0.512334473669222), Shell.weight (0.434749715805887,1.005)",0.0016758439,0.007360673,0.0090365169,5
"967","Length (0.075,0.815)","Shell.weight (0.71952508659236,1.005), Height (0,0.81484827646739)",0.0031122815,0.0031122815,0.006224563,2
"969","Height (0,0.971954320266882), Length (0.604860250706759,0.747727972130416)","Shucked.weight (0.600999188444351,0.651611051219649), Shell.weight (0.0015,0.29996213012681), Sex (M)",0.0011970314,0.0041946309,0.0053916623,4
"970","Length (0.0778433914412338,0.436339837445609)","Shucked.weight (0.432484448997519,0.844587791016498), Diameter (0.055,0.65), Height (0.0370356767877518,1.13)",0.0004788125,0.0021645022,0.0026433147,2
"971","Viscera.weight (0.149505793771289,0.263433519016102)","Rings (19.0621252497942,20.5537315684874), Shell.weight (0.434749715805887,1.005), Length (0.488359172248353,0.743447571515547)",0.0004788125,0.0013793103,0.0018581228,2
"972","Whole.weight (0.328021563636438,2.8255), Shucked.weight (0.340655235076996,1.488)","Height (0.336419807212269,0.720943815471212)",0.0002394063,0.0004852014,0.0007246077,4
"973","Diameter (0.151867884990935,0.614359888135702), Whole.weight (0.324986698472627,2.40011132501392)","Height (0.325874287974759,0.617586478992466)",0.0002394063,0.0002917153,0.0005311216,4
"974","Rings (1,16.6629375484168)","Height (0.297878544084225,0.68914658688254)",0.0002394063,0.000251067,0.0004904733,2
"975","Diameter (0.055,0.589171745471813)","Height (0.654167291157189,1.13)",0.0002394063,0.00024108,0.0004804863,2
"976","Diameter (0.055,0.65)","Height (0.489035676787752,1.07862804383171)",0.0002394063,0.0002394063,0.0004788126,2
"977","Shucked.weight (0.001,1.488)","Diameter (0.154581847958945,0.65), Viscera.weight (0.76,0.76)",0.0002394063,0.0002394063,0.0004788126,2
"978","Shucked.weight (0.001,1.488)","Diameter (0.055,0.65)",1,1,2,2
"979","Diameter (0.0681080295833978,0.65)","Shucked.weight (0.001,1.488)",0.9997605937,1,1.9997605937,2
"980","Diameter (0.055,0.65)","Shucked.weight (0.001,1.36652990839639)",0.9997605937,0.9997605937,1.9995211874,2
"981","Diameter (0.055,0.65)","Shucked.weight (0.001,1.37385538088889)",0.9997605937,0.9997605937,1.9995211874,2
"982","Diameter (0.055,0.65)","Diameter (0.055,0.65), Shucked.weight (0.001,1.30144055743899)",0.9992817812,0.9992817812,1.9985635624,2
"983","Shucked.weight (0.001,1.25244871167039)","Shucked.weight (0.001,1.25244871167039), Diameter (0.0919688674379419,0.65)",0.9985635624,0.9995207285,1.9980842909,2
"984","Diameter (0.055,0.65)","Shucked.weight (0.001,1.24490888021132)",0.9988029686,0.9988029686,1.9976059372,2
"985","Height (0.00660968534158136,0.488387467808201)","Height (0.00660968534158136,0.488387467808201), Shucked.weight (0.001,1.28529828635821)",0.9983241561,0.9992810927,1.9976052488,2
"986","Shucked.weight (0.001,1.21006677400965), Diameter (0.055,0.65)","Height (0,0.449502422452089)",0.9976059373,0.9995202686,1.9971262059,4
"987","Diameter (0.055,0.65), Whole.weight (0.00597852310412303,2.73501369835229), Shucked.weight (0.0040602122960111,1.4420618134482)","Height (0.0171972538642357,0.760154650341918)",0.9976059373,0.998801534,1.9964074713,6
"988","Diameter (0.116614779063236,0.65)","Shucked.weight (0.001,1.40362724639447)",0.9961694996,0.9997597309,1.9959292305,2
"989","Shucked.weight (0.001,1.23711617620656)","Diameter (0.055,0.605751558089472)",0.9968877185,0.9985611511,1.9954488696,2
"990","Diameter (0.138461495035566,0.65)","Shucked.weight (0.00610035382668517,1.488)",0.9904237491,1,1.9904237491,2
"991","Diameter (0.0587807460278075,0.65), Shucked.weight (0.001,1.02489183863153)","Height (0.00396581120494882,0.283897631686867)",0.9901843428,0.9992751872,1.98945953,4
"992","Shucked.weight (0.001,0.863389310033391)","Diameter (0.055,0.65), Height (0,0.299915445040561)",0.9755805602,0.9997546614,1.9753352216,2
"993","Height (0.0264418927471028,0.395890273254086)","Diameter (0.0655020722994653,0.576252596815786), Shucked.weight (0.001,1.27231044635028)",0.9844385923,0.9877492193,1.9721878116,2
"994","Height (0,0.575839540278422)","Diameter (0.0655020722994653,0.576252596815786), Shucked.weight (0.001,1.00947969790692)",0.981565717,0.9818007663,1.9633664833,2
"995","Shucked.weight (0.001,0.753752784551632)","Shucked.weight (0.001,0.753752784551632), Height (0,0.530765815407658)",0.9547522145,0.9997493106,1.9545015251,2
"996","Shucked.weight (0.001,0.753472445644277)","Shucked.weight (0.001,0.753472445644277), Height (0,0.530765815407658)",0.954273402,0.9997491849,1.9540225869,2
"997","Diameter (0.151097878120618,0.607786383126179)","Diameter (0.151097878120618,0.607786383126179), Shucked.weight (0.001,0.910531872378243)",0.9679195595,0.9836982968,1.9516178563,2
"998","Diameter (0.177300101208597,0.65), Shucked.weight (0.001,0.804925829459714)","Height (0.00660968534158136,0.690306354310448)",0.9442183385,0.9992399291,1.9434582676,4
"999","Diameter (0.055,0.648701648567016)","Height (0,0.669614250379485), Shucked.weight (0.001,0.819552996260418)",0.9691165909,0.969348659,1.9384652499,2
"1000","Shucked.weight (0.001,0.933521410586443)","Diameter (0.055,0.65), Height (0.0630290376027081,0.512233365574687)",0.9573856835,0.9713383532,1.9287240367,2
"1001","Diameter (0.0787164547074184,0.546965124106739)","Diameter (0.0787164547074184,0.546965124106739), Shucked.weight (0.001,0.788443620449953)",0.9394302131,0.9884130982,1.9278433113,2
"1002","Diameter (0.238077675174396,0.65)","Shucked.weight (0.001,1.09389184226682)",0.9281781183,0.9938477314,1.9220258497,2
"1003","Diameter (0.177300101208597,0.576962463787452)","Diameter (0.177300101208597,0.576962463787452), Shucked.weight (0.001,0.81465033681048)",0.9415848695,0.9742382958,1.9158231653,2
"1004","Diameter (0.258833502014328,0.65)","Shucked.weight (0.001,1.488)",0.9133349294,1,1.9133349294,2
"1005","Shucked.weight (0.001,1.488)","Diameter (0.152654189583302,0.564260660469862)",0.9566674647,0.9566674647,1.9133349294,2
"1006","Viscera.weight (0.039053028855258,0.76), Diameter (0.170998857828918,0.65)","Shucked.weight (0.001,1.37432261240115)",0.9130955231,0.9997378768,1.9128333999,4
"1007","Shucked.weight (0.001,1.488)","Shucked.weight (0.001,1.488), Diameter (0.196878369564242,0.576962463787452)",0.9561886521,0.9561886521,1.9123773042,2
"1008","Diameter (0.055,0.65), Shucked.weight (0.0711257332265579,0.935097046318244)","Height (0,0.444708653613577)",0.9097438353,0.9997369113,1.9094807466,4
"1009","Diameter (0.055,0.65), Height (0,0.188627830135609)","Shucked.weight (0.001,1.488)",0.9035192722,1,1.9035192722,4
"1010","Diameter (0.148817537366152,0.65), Viscera.weight (0.039053028855258,0.76)","Shucked.weight (0.001,1.0751050561299)",0.9071103663,0.9931847969,1.9002951632,4
"1011","Shucked.weight (0.001,0.632131756366557)","Height (0,0.642701186827209)",0.8881972708,0.9997305309,1.8879278017,2
"1012","Diameter (0.055,0.65), Shucked.weight (0.001,1.18870785916609)","Height (0,0.191075693546757)",0.9276993057,0.929925606,1.8576249117,4
"1013","Rings (1,12.1079259583541), Diameter (0.124599314697351,0.65)","Shucked.weight (0.001,1.44417814771029)",0.8290639215,0.9997113164,1.8287752379,4
"1014","Shucked.weight (0.156382736412161,1.4420618134482)","Whole.weight (0.00597852310412303,2.8255)",0.8008139813,1,1.8008139813,2
"1015","Diameter (0.209648889480392,0.503215060603238)","Diameter (0.209648889480392,0.503215060603238), Shucked.weight (0.001,1.1506894181652)",0.7972228872,1,1.7972228872,2
"1016","Diameter (0.295244695301544,0.528270772979087)","Shucked.weight (0.001,1.28529828635821)",0.770648791,1,1.770648791,2
"1017","Rings (1,11.8644405689855)","Diameter (0.055,0.65), Shucked.weight (0.001,1.488)",0.7701699785,1,1.7701699785,2
"1018","Diameter (0.055,0.65)","Diameter (0.055,0.65), Shucked.weight (0.0957814248678791,1.488)",0.884845583,0.884845583,1.769691166,2
"1019","Diameter (0.215348086229834,0.579234092096887)","Shucked.weight (0.0932737944528031,0.821959217110941), Height (0.0171972538642357,0.760154650341918)",0.853243955,0.9084884017,1.7617323567,2
"1020","Diameter (0.314767112977555,0.528270772979087)","Shucked.weight (0.001,1.2170918537989)",0.741680632,1,1.741680632,2
"1021","Diameter (0.1561422035756,0.478275206844565), Length (0.247802051660332,0.669178721242485)","Shucked.weight (0.001,0.633005105018276)",0.7052908786,0.9932569117,1.6985477903,4
"1022","Diameter (0.186214093760587,0.528270772979087)","Shucked.weight (0.102002185907136,1.488)",0.7933923869,0.8879957128,1.6813880997,2
"1023","Viscera.weight (0.039053028855258,0.731499613043863), Diameter (0.207967725266859,0.65)","Shucked.weight (0.156382736412161,1.488)",0.8000957625,0.8767051417,1.6768009042,4
"1024","Diameter (0.1561422035756,0.478275206844565)","Length (0.247802051660332,0.629475789718478), Shucked.weight (0.001,0.560032488107231)",0.6894900646,0.9593604264,1.648850491,2
"1025","Diameter (0.364844009998895,0.528270772979087)","Diameter (0.364844009998895,0.528270772979087), Shucked.weight (0.001,1.28997390876106)",0.6226957146,1,1.6226957146,2
"1026","Shucked.weight (0.259971227353602,1.488)","Diameter (0.116614779063236,0.65)",0.6224563084,1,1.6224563084,2
"1027","Diameter (0.055,0.620002660319287), Shucked.weight (0.259971227353602,1.09662409119604)","Viscera.weight (0.0889828011393616,0.566349504708725)",0.6140770888,0.9961165049,1.6101935937,4
"1028","Diameter (0.055,0.65), Rings (8.56490665113459,16.4031970865291), Whole.weight (0.20773570206803,2.50480760226229)","Shucked.weight (0.001,1.4393739099275)",0.6056978693,1,1.6056978693,6
"1029","Rings (1,21.2546533351323), Diameter (0.199146817180926,0.576962463787452)","Shucked.weight (0.158969041446465,1.488)",0.7797462294,0.8195772521,1.5993234815,4
"1030","Diameter (0.170998857828918,0.65), Shucked.weight (0.001,1.37432261240115)","Height (0.105433365574687,0.33258219303046)",0.7866890113,0.8020502807,1.588739292,4
"1031","Diameter (0.359494903410761,0.506196555884339)","Shucked.weight (0.0932737944528031,1.14088651819489)",0.5695475221,1,1.5695475221,2
"1032","Diameter (0.055,0.65)","Shucked.weight (0.158969041446465,0.922237494428022), Height (0.000367118588354222,0.4516762141175)",0.7799856356,0.7799856356,1.5599712712,2
"1033","Diameter (0.11568532214536,0.65), Viscera.weight (0.163326720608917,0.733551667167463), Shucked.weight (0.001,1.1329558475626)","Height (0.114088290470387,0.530398696819304)",0.5152022983,0.9949144706,1.5101167689,6
"1034","Diameter (0.055,0.65), Viscera.weight (0.144477463269146,0.625382992956799), Rings (1,14.5145522833239)","Shucked.weight (0.158969041446465,1.488)",0.5099353603,1,1.5099353603,6
"1035","Rings (5.83086890606916,24.5904672260455), Diameter (0.1561422035756,0.504159185291724), Shucked.weight (0.160805168824072,0.609610123405639)","Height (0,0.179949267024336)",0.5578166148,0.9253375695,1.4831541843,6
"1036","Diameter (0.246617756918334,0.503215060603238)","Diameter (0.246617756918334,0.503215060603238), Shucked.weight (0.154546609034554,1.17825233009628)",0.6399329662,0.8379310345,1.4778640007,2
"1037","Shucked.weight (0.287867675877163,0.633005105018276)","Whole.weight (0.002,2.4845642779839), Height (0.0390222275266637,0.611785778379776)",0.4675604501,0.9989769821,1.4665374322,2
"1038","Viscera.weight (0.0674653816863837,0.562124547291649), Rings (8.48634784996019,14.803698700324)","Shucked.weight (0.156382736412161,0.762418837208111)",0.4950921714,0.9026625928,1.3977547642,4
"1039","Diameter (0.438245668211975,0.532056820161479)","Height (0.0207808074672911,0.382314724890433), Shucked.weight (0.154789657421338,1.488)",0.3775436916,0.9993662864,1.376909978,2
"1040","Rings (1,29)","Viscera.weight (0.103514915126714,0.673909147603699), Height (0.119942433972663,0.293231651455207)",0.6844625329,0.6844625329,1.3689250658,2
"1041","Shucked.weight (0.42679518718286,1.488)","Shucked.weight (0.42679518718286,1.488), Whole.weight (0.002,2.8255)",0.3619822839,1,1.3619822839,2
"1042","Whole.weight (0.119400386116081,2.45166512622106), Sex (M), Diameter (0.0655020722994653,0.62050885898144)","Shucked.weight (0.00610035382668517,1.488)",0.3569547522,1,1.3569547522,5
"1043","Diameter (0.055,0.576252596815786), Sex (M)","Shucked.weight (0.001,1.13577632252696)",0.3574335648,0.9959973316,1.3534308964,3
"1044","Diameter (0.055,0.65), Shucked.weight (0.001,1.07183625100058), Whole.weight (1.01887601375229,2.45991851643948)","Height (0.108705025263402,0.318459489244595)",0.3318170936,0.9978401728,1.3296572664,6
"1045","Shucked.weight (0.26734194804012,0.50173147453535)","Shucked.weight (0.26734194804012,0.50173147453535), Height (0.119942433972663,0.293231651455207)",0.3464208762,0.9608233732,1.3072442494,2
"1046","Whole.weight (1.09630438606516,2.48588030718838)","Shucked.weight (0.001,1.32498163679547)",0.2894421834,0.9991735537,1.2886157371,2
"1047","Sex (F), Diameter (0.274031559443689,0.569186038419924)","Shucked.weight (0.122976575870948,1.39786390939248)",0.2932726837,0.983935743,1.2772084267,3
"1048","Diameter (0.274031559443689,0.569186038419924), Sex (F), Height (0.0171972538642357,0.562263991914769)","Shucked.weight (0.122976575870948,1.26010132552944)",0.2927938712,0.9839098954,1.2767037666,5
"1049","Length (0.224166597091987,0.747134660520176), Viscera.weight (0.229234759879853,0.398544068982562)","Rings (4.4425797416029,23.8019509181133), Height (0.0821224206753279,0.487852849216022)",0.2736413694,0.9956445993,1.2692859687,4
"1050","Diameter (0.055,0.637305769216372), Shucked.weight (0.001,1.05499414212865), Whole.weight (1.12429140533154,2.34011352485763)","Height (0.0264418927471028,0.395890273254086)",0.2616710558,0.9990859232,1.260756979,6
"1051","Whole.weight (0.695904476647994,2.8255), Sex (M), Rings (1,18.8901844801456)","Shucked.weight (0.161483090238846,1.488)",0.2604740244,1,1.2604740244,5
"1052","Shucked.weight (0.104152434664863,0.264281735744108)","Shucked.weight (0.104152434664863,0.264281735744108), Height (0.0371818980634342,0.49523666180229)",0.2568829303,0.9990689013,1.2559518316,2
"1053","Rings (2.19171132771912,11.2514172757671), Shucked.weight (0.0540218025839834,1.36820633305109)","Diameter (0.284947400927185,0.588117969569259), Length (0.453840166789376,0.815)",0.5245391429,0.730576859,1.2551160019,4
"1054","Diameter (0.484513136941624,0.65)","Shucked.weight (0.001,1.488)",0.2444338042,1,1.2444338042,2
"1055","Rings (1.30408845352959,8.6779364808902), Shucked.weight (0.0957814248678791,1.488)","Diameter (0.0919688674379419,0.65)",0.2362939909,1,1.2362939909,4
"1056","Sex (M), Whole.weight (0.119400386116081,2.8255), Rings (1,13.1309326108252), Shucked.weight (0.259971227353602,1.488)","Diameter (0.116614779063236,0.62050885898144)",0.2362939909,0.9989878543,1.2352818452,7
"1057","Diameter (0.355930017446904,0.425235897085826)","Shucked.weight (0.0932737944528031,0.840788120835837)",0.2307876466,0.9989637306,1.2297513772,2
"1058","Length (0.253832601149841,0.662896323250615)","Whole.weight (0.562570046722645,2.45064747035071)",0.5700263347,0.6461329715,1.2161593062,2
"1059","Rings (1,29)","Shucked.weight (0.26734194804012,1.41560345621506), Height (0.101122147093448,0.484186154042352)",0.6068949006,0.6068949006,1.2137898012,2
"1060","Diameter (0.14094475672781,0.523873089918994)","Length (0.475106151733957,0.667646859198783)",0.5690687096,0.6396663079,1.2087350175,2
"1061","Shucked.weight (0.001,1.30144055743899), Viscera.weight (0.149041071419454,0.471910630751486), Rings (10.017856088083,19.6345676063932)","Diameter (0.0633528698873655,0.566346170482622)",0.2499401484,0.958677686,1.2086178344,6
"1062","Sex (F), Diameter (0.417544796510141,0.528270772979087)","Shucked.weight (0.001,1.488)",0.1826669859,1,1.1826669859,3
"1063","Diameter (0.497676475512993,0.643698756620321)","Shucked.weight (0.257316095702231,1.17438442192279)",0.18625808,0.9873096447,1.1735677247,2
"1064","Length (0.351483282656531,0.475446305467568), Height (0,0.299915445040561)","Shucked.weight (0.0399075824543983,0.26734194804012)",0.2116351448,0.9577464789,1.1693816237,4
"1065","Sex (F), Whole.weight (0.813002782016443,2.8255), Rings (1,15.9715039831011), Diameter (0.295244695301544,0.51747398308818)","Shucked.weight (0.00610035382668517,1.488)",0.1457984199,1,1.1457984199,7
"1066","Viscera.weight (0.137740855927912,0.712499355073104), Shucked.weight (0.158969041446465,0.353274158728735)","Diameter (0.177300101208597,0.632704463636877)",0.1422073258,1,1.1422073258,4
"1067","Shucked.weight (0.259971227353602,0.984859401636998)","Viscera.weight (0.039053028855258,0.638083911704781), Rings (1,11.8644405689855)",0.4287766339,0.7012529366,1.1300295705,2
"1068","Shucked.weight (0.00517938402512663,0.688816374856163), Viscera.weight (0.113952900301395,0.447805776497284)","Rings (6.29076598282649,15.8795637735513), Whole.weight (0.717154804179511,2.8255)",0.4230308834,0.6967665615,1.1197974449,4
"1069","Sex (F), Diameter (0.484513136941624,0.65)","Shucked.weight (0.001,1.488)",0.1192243237,1,1.1192243237,3
"1070","Shucked.weight (0.001,1.34147343571087)","Shucked.weight (0.001,1.34147343571087), Diameter (0.412,0.588946827599415)",0.5312425186,0.5316243412,1.0628668598,2
"1071","Height (0,1.13), Length (0.423790997083387,0.78538994552507)","Diameter (0.409179591691936,0.534001142171083), Shucked.weight (0.257316095702231,1.06141162941633)",0.4723485755,0.587202381,1.0595509565,4
"1072","Sex (F), Diameter (0.055,0.65), Shucked.weight (0.001,1.40271159181986)","Viscera.weight (0.135092978757676,0.466263839595457), Whole.weight (0.002,2.30429345865269)",0.2518553986,0.8055130168,1.0573684154,5
"1073","Viscera.weight (0.178455644100725,0.526550257028768), Length (0.453840166789376,0.739708500748433), Diameter (0.055,0.645989170468939)","Shucked.weight (0.001,0.597810834874558)",0.3310988748,0.7143595041,1.0454583789,6
"1074","Diameter (0.548244712665691,0.65)","Diameter (0.548244712665691,0.65), Shucked.weight (0.001,1.43403009136996)",0.0490782859,0.9951456311,1.044223917,2
"1075","Rings (1.30408845352959,5.82229173228669), Shucked.weight (0.001,1.488)","Diameter (0.0919688674379419,0.65)",0.0447689729,0.9946808511,1.039449824,4
"1076","Sex (M), Whole.weight (1.49983813936452,2.8255)","Shell.weight (0.0015,0.790401664352381), Length (0.075,0.815)",0.0459660043,0.9896907216,1.0356567259,3
"1077","Sex (I), Height (0.0295594589488505,0.782084744395787), Shucked.weight (0.382516499968801,1.488)","Whole.weight (0.0602325144128278,2.22690538415244)",0.0253770649,1,1.0253770649,5
"1078","Sex (M), Rings (13.9122662054206,18.0509563487945), Whole.weight (0.221368897738542,2.35329116213333)","Diameter (0.055,0.570484389852908), Shucked.weight (0.0040602122960111,1.488)",0.0416566914,0.9775280899,1.0191847813,5
"1079","Shucked.weight (0.001,0.96450740315233)","Diameter (0.412,0.626873499224705), Height (0.12921478065598,0.751801050848756)",0.5063442662,0.5123546512,1.0186989174,2
"1080","Whole.weight (1.2266283704797,2.25808646435956), Height (0,1.01964296396629), Shell.weight (0.130164893917469,0.897866413167248)","Length (0.471345753615852,0.700910690694447), Shucked.weight (0.376159672208336,1.33096756325647)",0.1699784534,0.8462455304,1.0162239838,6
"1081","Sex (I), Diameter (0.11568532214536,0.453942228119407), Shucked.weight (0.382516499968801,1.488)","Whole.weight (0.002,2.34960384770952)",0.0112520948,1,1.0112520948,5
"1082","Height (0.169208198887414,0.648848568576877), Sex (I), Diameter (0.198241261213017,0.567538249116204)","Shucked.weight (0.001,1.39393147453535)",0.010533876,1,1.010533876,5
"1083","Diameter (0.512118780745832,0.588946827599415)","Shucked.weight (0.001,0.913874657279454)",0.1096480728,0.8998035363,1.0094516091,2
"1084","Rings (20.5716656802284,29)","Rings (20.5716656802284,29), Height (0.0172811488717979,0.364193912150509)",0.0086186258,1,1.0086186258,2
"1085","Rings (14.803698700324,15.6938326811193), Whole.weight (0.813002782016443,2.0996923711938), Sex (F)","Shucked.weight (0.00610035382668517,1.19009116321244)",0.0067033756,1,1.0067033756,5
"1086","Sex (I), Shucked.weight (0.542321668792872,1.488), Height (0,0.610937134354274)","Whole.weight (0.002,2.60537114578291)",0.0047881254,1,1.0047881254,5
"1087","Sex (I), Rings (14.803698700324,22.9803977368691), Diameter (0.16244344695528,0.434026764934037), Shucked.weight (0.001,0.944139702097462)","Length (0.420059408169681,0.58901234259292)",0.0040699066,1,1.0040699066,7
"1088","Rings (15.8984517516191,26.5735763840619), Sex (M), Whole.weight (1.92769108907377,2.8255)","Shucked.weight (0.199072627510176,1.47847921629516)",0.0016758439,1,1.0016758439,5
"1089","Viscera.weight (0.108623469194506,0.543126441389537), Shucked.weight (0.0246614949963215,0.158969041446465)","Height (0.0558831377467781,0.643559361087329)",0.0014364376,1,1.0014364376,4
"1090","Rings (1.44756552052331,20.6866240320534), Whole.weight (1.35565187861574,2.22312038696035), Sex (F), Diameter (0.0655020722994653,0.438037594465098), Shucked.weight (0.226095803325002,1.41816511822349)","Height (0.108705025263402,0.611785778379776)",0.0011970314,1,1.0011970314,9
"1091","Sex (I), Height (0,0.721734958217589), Whole.weight (1.50966188582582,2.64259395802461)","Shucked.weight (0.596198822341802,1.41560345621506)",0.0009576251,1,1.0009576251,5
"1092","Diameter (0.0655020722994653,0.576252596815786), Rings (21.9127944932965,25.1397798643155), Height (0.170298219331547,0.26369589660986), Shucked.weight (0.454953834979467,1.06417704787454)","Viscera.weight (0.0906894719835162,0.662734693919126)",0.0009576251,1,1.0009576251,8
"1093","Length (0.351483282656531,0.561833622389452), Whole.weight (1.33950506642272,1.97482210200215)","Shucked.weight (0.376159672208336,0.926267796371042)",0.0009576251,1,1.0009576251,4
